trade_date,stock_code,stock_name,board,market,industry,concepts,open,high,low,close,pre_close,pct_change,turnover_amount,turnover_rate,volume,volume_ratio,amplitude,market_cap,float_market_cap,limit_up_status,first_limit_up_time,last_limit_up_time,limit_up_break_count,consecutive_limit_up_count,tail_rise_pct,tail_volume_ratio,close_position_pct,above_vwap_most_day,stepwise_rise_after_1430,break_intraday_high,break_key_resistance,tail_pullback_holds,ma5,ma10,ma20,ma_alignment_up,pullback_to_ma10_or_ma20,close_above_ma5,recent_volume_rank_low,close_gt_open,kdj_low_turn_up,rsi_low_turn_up,theme_limit_up_count,theme_rank,theme_tail_reflow,theme_leader_auction,manual_note,data_source,captured_at,vwap_price,above_intraday_vwap,vwap_signal_source,real_board_limit_up_count,real_theme_limit_up_count,real_tail_volume_confirmed,tail_signal_source,tail_volume_confirmed,universe,universe_eligible,exclude_reason,theme_tags,is_focus_theme,matched_strategies,primary_strategy,candidate_score,score_reasons,pool_raw_level,pool_rank,pool_cap_note,pool_level,entry_reasons,risk_tags,premarket_layer,premarket_detail,intraday_layer,intraday_detail,tail_execution_layer,tail_execution_detail,workflow_summary,buy_point,sell_point,stop_point,first_take_profit_point,strong_follow_rule,defensive_stop_point,moving_take_profit_rule,point_basis,next_day_valid_if,next_day_weak_if,next_day_remove_if
2026-06-16,001326,联域股份,深主板,SZ,C 制造业,,65.27,70.02,64.8,67.3,65.05,3.46,89631119,0.8,1321600,1.35,8.02,0,0,否,,,0,0,1.21,1.35,96.1,是,是,是,是,是,66.29,65.28,63.26,是,否,是,否,是,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:31,67.82,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-2.03,涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；收盘位置较强；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002297,博云新材,深主板,SZ,航空装备Ⅱ,,23.4,25.11,22.51,23.9,23.1,3.46,3328425385,3.8,138065869,1.8,11.26,0,0,否,,,0,0,1.21,1.8,95.2,是,是,否,是,是,23.54,23.18,22.47,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:36,24.11,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,35.32,涨幅处于短线可观察区间；量比温和放大；换手处于活跃区间；成交额超过10亿；收盘位置较强；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002200,交投生态,深主板,SZ,E 建筑业,,6.77,7.05,6.62,7.0,6.77,3.4,48957285,0.8,7092900,1.35,6.35,0,0,否,,,0,0,1.19,1.35,99.3,是,是,是,是,是,6.89,6.79,6.58,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:34,6.90,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,S1,S1,30.85,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600529,山东药玻,沪主板,SH,,,18.16,19.0,18.0,18.9,18.28,3.39,259914496,0.8,14002587,1.35,5.47,0,0,否,,,0,0,1.19,1.35,99.5,是,是,是,是,是,18.62,18.33,17.77,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:19:58,18.56,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,38.83,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002938,鹏鼎控股,深主板,SZ,C 制造业,,104.5,110.6,103.3,108.19,104.64,3.39,5395979525,3.8,50189769,1.8,6.98,0,0,否,,,0,0,1.19,1.8,97.8,是,是,是,是,是,106.57,104.94,101.7,是,否,是,否,是,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:46,107.51,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,S1,S1,70.18,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手处于活跃区间；成交额超过10亿；收盘位置较强；暂无明显风险扣分,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603926,铁流股份,沪主板,SH,汽车零部件,,19.43,20.16,18.85,19.95,19.3,3.37,109504308,0.8,5584700,1.35,6.79,0,0,否,,,0,0,1.18,1.35,99.0,是,是,是,是,是,19.65,19.35,18.75,是,否,是,否,是,否,否,3,10,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:19,19.61,是,成交额/成交量推算,3,3,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,38.79,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；板块联动；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,605218,伟时电子,沪主板,SH,光学光电子,,17.4,18.43,17.25,18.1,17.51,3.37,133227493,0.8,7429400,1.35,6.74,0,0,否,,,0,0,1.18,1.35,98.2,是,是,是,是,是,17.83,17.56,17.01,是,否,是,否,是,否,否,6,5,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:21,17.93,是,成交额/成交量推算,6,6,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,38.79,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；板块联动；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,001358,兴欣新材,深主板,SZ,C 制造业,,25.5,26.23,24.54,26.05,25.2,3.37,41680085,0.8,1630300,1.35,6.71,0,0,否,,,0,0,1.18,1.35,99.3,是,是,是,是,是,25.66,25.27,24.49,是,否,是,否,是,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:31,25.57,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,S1,S1,30.79,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,000037,深南电A,深主板,SZ,D 水电煤气,,11.22,11.69,11.14,11.69,11.31,3.36,581817837,2.0,50614111,1.35,4.86,0,0,否,,,0,0,1.18,1.35,100.0,是,是,是,是,是,11.51,11.34,10.99,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:22,11.50,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,深主板,是,,电力,是,S1,S1,95.77,命中主题：电力；策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手处于活跃区间；成交额超过3亿；收盘接近全天高位；暂无明显风险扣分,A,41,超过A池每日上限5只，保留为未入池记录,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,暂无明显风险标签,通过,命中重点主题：电力,通过,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,未入池,超过当日池级上限，只保留为后台记录,盘前主题：通过；盘中验证：通过；尾盘执行：未入池,,,,,,,,,,,
2026-06-16,605068,明新旭腾,沪主板,SH,汽车零部件,,19.13,20.0,18.57,19.77,19.13,3.35,51414799,0.8,2649700,1.35,7.48,0,0,否,,,0,0,1.17,1.35,98.8,是,是,是,是,是,19.47,19.18,18.58,是,否,是,否,是,否,否,3,10,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:21,19.40,是,成交额/成交量推算,3,3,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,35.75,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；板块联动；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600980,北矿科技,沪主板,SH,专用设备,科技,20.91,21.88,20.91,21.65,20.95,3.34,119174421,0.8,5534000,1.35,4.63,0,0,否,,,0,0,1.17,1.35,98.9,是,是,是,是,是,21.33,21.0,20.35,是,否,是,否,是,否,否,22,1,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:04,21.53,是,成交额/成交量推算,22,22,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,科技,是,S1,S1,66.73,命中主题：科技；策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足；底层防御：评分 66.73 低于A池最低要求 85，不推荐,A,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位；底层防御：评分 66.73 低于A池最低要求 85，不推荐,流动性不足；底层防御：评分 66.73 低于A池最低要求 85，不推荐,通过,命中重点主题：科技,通过,量能承接；分时强于均价线；板块联动；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：通过；盘中验证：通过；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,605399,晨光新材,沪主板,SH,化学制品,,13.85,14.19,13.34,14.02,13.57,3.32,122464077,0.8,8826175,1.35,6.26,0,0,否,,,0,0,1.16,1.35,98.8,是,是,是,是,是,13.81,13.6,13.18,是,否,是,否,是,否,否,3,15,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:22,13.88,是,成交额/成交量推算,3,3,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,38.69,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；板块联动；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002313,日海智能,深主板,SZ,C 制造业,科技,8.13,8.44,7.86,8.44,8.17,3.3,89141828,0.8,10841401,1.35,7.1,0,0,否,,,0,0,1.15,1.35,100.0,是,是,是,是,是,8.31,8.19,7.93,是,否,是,否,是,否,否,22,1,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:37,8.22,是,成交额/成交量推算,22,22,否,非分钟级数据，尾盘量未确认,否,深主板,是,,科技,是,S1,S1,63.65,命中主题：科技；策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；收盘接近全天高位；风险扣分：流动性不足；底层防御：评分 63.65 低于A池最低要求 85，不推荐,A,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位；底层防御：评分 63.65 低于A池最低要求 85，不推荐,流动性不足；底层防御：评分 63.65 低于A池最低要求 85，不推荐,通过,命中重点主题：科技,通过,量能承接；分时强于均价线；板块联动；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：通过；盘中验证：通过；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002886,沃特股份,深主板,SZ,C 制造业,,29.38,30.49,28.82,30.37,29.4,3.3,643906690,2.0,21701700,1.35,5.68,0,0,否,,,0,0,1.15,1.35,99.6,是,是,是,是,是,29.91,29.46,28.55,是,否,是,否,是,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:46,29.67,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,S1,S1,67.65,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手处于活跃区间；成交额超过3亿；收盘接近全天高位；暂无明显风险扣分,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603124,江南新材,沪主板,SH,,,193.65,203.5,190.5,202.45,196.0,3.29,1161516046,3.8,5903116,1.8,6.63,0,0,否,,,0,0,1.15,1.8,99.5,是,是,是,是,是,199.41,196.38,190.3,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:10,196.76,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,72.98,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手处于活跃区间；成交额超过10亿；收盘接近全天高位；暂无明显风险扣分,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,000021,深科技,深主板,SZ,C 制造业,科技,39.75,41.34,39.74,40.77,39.47,3.29,6337496118,3.8,156335984,1.8,4.05,0,0,否,,,0,0,1.15,1.8,98.6,是,是,是,是,是,40.16,39.55,38.32,是,否,是,否,是,否,否,22,1,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:22,40.54,是,成交额/成交量推算,22,22,否,非分钟级数据，尾盘量未确认,否,深主板,是,,科技,是,S1;S3,S1,130.98,命中主题：科技；策略信号：S1;S3；涨幅处于短线可观察区间；量比温和放大；换手处于活跃区间；成交额超过10亿；收盘接近全天高位；暂无明显风险扣分,A,10,超过A池每日上限5只，保留为未入池记录,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位；主线热点回流：主题强、板块涨停扩散、尾盘回流,暂无明显风险标签,通过,命中重点主题：科技,通过,量能承接；分时强于均价线；板块联动；收盘位置强；形态命中；涨幅/换手未过热,未入池,超过当日池级上限，只保留为后台记录,盘前主题：通过；盘中验证：通过；尾盘执行：未入池,,,,,,,,,,,
