trade_date,stock_code,stock_name,board,market,industry,concepts,open,high,low,close,pre_close,pct_change,turnover_amount,turnover_rate,volume,volume_ratio,amplitude,market_cap,float_market_cap,limit_up_status,first_limit_up_time,last_limit_up_time,limit_up_break_count,consecutive_limit_up_count,tail_rise_pct,tail_volume_ratio,close_position_pct,above_vwap_most_day,stepwise_rise_after_1430,break_intraday_high,break_key_resistance,tail_pullback_holds,ma5,ma10,ma20,ma_alignment_up,pullback_to_ma10_or_ma20,close_above_ma5,recent_volume_rank_low,close_gt_open,kdj_low_turn_up,rsi_low_turn_up,theme_limit_up_count,theme_rank,theme_tail_reflow,theme_leader_auction,manual_note,data_source,captured_at,vwap_price,above_intraday_vwap,vwap_signal_source,real_board_limit_up_count,real_theme_limit_up_count,real_tail_volume_confirmed,tail_signal_source,tail_volume_confirmed
2026-06-18,002354,天娱数科,深主板,SZ,I 信息技术,,7.15,7.73,6.97,7.73,7.03,9.96,2553113134,3.8,346103145,1.8,10.81,0,0,是,,,0,1,3.49,1.8,100.0,是,是,是,是,是,7.61,7.5,7.27,是,否,是,否,是,否,否,3,3,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:01,7.38,是,成交额/成交量推算,3,3,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603956,威派格,沪主板,SH,,,4.52,4.98,4.5,4.98,4.53,9.93,101717303,0.8,21242400,1.35,10.6,0,0,是,,,0,1,3.48,1.35,100.0,是,是,是,是,是,4.91,4.83,4.68,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:43,4.79,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600076,康欣新材,沪主板,SH,包装印刷,,3.42,3.67,3.37,3.67,3.34,9.88,99838620,0.8,27988371,1.35,8.98,0,0,是,,,0,1,3.46,1.35,100.0,是,是,是,是,是,3.61,3.56,3.45,是,否,是,否,是,否,否,1,32,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:14,3.57,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603001,奥康国际,沪主板,SH,服装家纺,,10.88,11.89,10.83,11.82,10.81,9.34,358205925,2.0,30892294,1.35,9.81,0,0,否,,,0,0,3.27,1.35,99.4,是,是,是,是,是,11.64,11.47,11.11,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:32,11.60,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600259,中稀有色,沪主板,SH,小金属,,105.71,116.28,105.39,114.76,105.71,8.56,2737854042,3.8,24101802,1.8,10.3,0,0,否,,,0,0,3.0,1.8,98.7,是,是,是,是,是,113.04,111.32,107.87,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:17,113.60,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603986,兆易创新,沪主板,SH,半导体,半导体,594.0,640.0,586.6,635.22,586.04,8.39,23487311346,3.8,37966238,1.8,9.11,0,0,否,,,0,0,2.94,1.8,99.3,是,是,是,是,是,625.69,616.16,597.11,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:43,618.64,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,003031,中瓷电子,深主板,SZ,通信设备,科技,160.58,175.95,160.5,173.71,160.26,8.39,1905831833,3.8,11358490,1.8,9.64,0,0,否,,,0,0,2.94,1.8,98.7,是,是,是,是,是,171.1,168.5,163.29,是,否,是,否,是,否,否,9,1,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:11,167.79,是,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603324,盛剑科技,沪主板,SH,环保设备Ⅱ,科技,39.2,43.05,38.16,42.43,39.18,8.3,588778198,2.0,14271820,1.35,12.48,0,0,否,,,0,0,2.91,1.35,98.6,是,是,是,是,是,41.79,41.16,39.88,是,否,是,否,是,否,否,9,1,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:36,41.25,是,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002367,康力电梯,深主板,SZ,专用设备,,5.25,5.7,5.19,5.68,5.25,8.19,110204882,0.8,19975153,1.35,9.71,0,0,否,,,0,0,2.87,1.35,99.6,是,是,是,是,是,5.59,5.51,5.34,是,否,是,否,是,否,否,1,18,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:01,5.52,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603065,宿迁联盛,沪主板,SH,化学制品,,14.81,16.12,13.87,16.02,14.81,8.17,779412300,2.0,53096159,1.35,15.19,0,0,否,,,0,0,2.86,1.35,99.4,是,是,是,是,是,15.78,15.54,15.06,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:32,14.68,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,003018,金富科技,深主板,SZ,C 制造业,,62.3,68.09,61.91,66.94,61.9,8.14,894593870,2.0,13738700,1.35,9.98,0,0,否,,,0,0,2.85,1.35,98.3,是,是,是,是,是,65.94,64.93,62.92,是,否,是,否,是,否,否,9,2,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:11,65.11,是,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002963,豪尔赛,深主板,SZ,装修装饰Ⅱ,,18.33,20.05,18.07,19.71,18.23,8.12,132254908,0.8,6828400,1.35,10.86,0,0,否,,,0,0,2.84,1.35,98.3,是,是,是,是,是,19.41,19.12,18.53,是,否,是,否,是,否,否,1,20,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:10,19.37,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002486,嘉麟杰,深主板,SZ,C 制造业,,2.22,2.46,2.18,2.42,2.24,8.04,194735097,0.8,81529450,1.35,12.5,0,0,否,,,0,0,2.81,1.35,98.4,是,是,是,是,是,2.38,2.35,2.27,是,否,是,否,是,否,否,9,2,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:02,2.39,是,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,000032,深桑达Ａ,深主板,SZ,E 建筑业,,23.35,25.54,23.23,25.04,23.22,7.84,2773083729,3.8,111411798,1.8,9.95,0,0,否,,,0,0,2.74,1.8,98.0,是,是,是,是,是,24.66,24.29,23.54,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:46,24.89,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002044,美年健康,深主板,SZ,医疗服务,,5.23,5.75,5.19,5.64,5.23,7.84,1500389517,3.8,266863698,1.8,10.71,0,0,否,,,0,0,2.74,1.8,98.1,是,是,是,是,是,5.56,5.47,5.3,是,否,是,否,是,否,否,1,27,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:55,5.62,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002577,雷柏科技,深主板,SZ,C 制造业,,18.05,19.91,17.95,19.51,18.1,7.79,198689098,0.8,10308987,1.35,10.83,0,0,否,,,0,0,2.73,1.35,98.0,是,是,是,是,是,19.22,18.92,18.34,是,否,是,否,是,否,否,9,2,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:04,19.27,是,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600545,卓郎智能,沪主板,SH,专用设备,,6.65,7.16,6.55,7.1,6.59,7.74,983714195,2.0,143404684,1.35,9.26,0,0,否,,,0,0,2.71,1.35,99.2,是,是,是,是,是,6.99,6.89,6.67,是,否,是,否,是,否,否,1,18,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:20,6.86,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600345,长江通信,沪主板,SH,通信设备,科技,59.6,65.58,58.54,65.21,60.53,7.73,1058965762,3.8,17027221,1.8,11.63,0,0,否,,,0,0,2.71,1.8,99.4,是,是,是,是,是,64.23,63.25,61.3,是,否,是,否,是,否,否,9,1,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:18,62.19,是,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600392,盛和资源,沪主板,SH,小金属,,29.0,31.66,29.0,31.0,28.78,7.71,6059397249,3.8,195684342,1.8,9.24,0,0,否,,,0,0,2.7,1.8,97.9,是,是,是,是,是,30.54,30.07,29.14,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:18,30.97,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,001212,中旗新材,深主板,SZ,C 制造业,,46.05,50.93,46.05,49.86,46.3,7.69,569727583,2.0,11477023,1.35,10.54,0,0,否,,,0,0,2.69,1.35,97.9,是,是,是,是,是,49.11,48.36,46.87,是,否,是,否,是,否,否,9,2,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:53,49.64,是,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002967,广电计量,深主板,SZ,专业服务,,18.45,20.0,18.36,19.87,18.48,7.52,236623482,0.8,12183023,1.35,8.87,0,0,否,,,0,0,2.63,1.35,99.4,是,是,是,是,是,19.57,19.27,18.68,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:10,19.42,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,605168,三人行,沪主板,SH,广告营销,,50.41,55.36,50.41,54.1,50.33,7.49,449554241,2.0,8377065,1.35,9.84,0,0,否,,,0,0,2.62,1.35,97.7,是,是,是,是,是,53.29,52.48,50.85,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:43,53.66,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,003011,海象新材,深主板,SZ,C 制造业,,18.79,20.49,18.11,20.43,19.01,7.47,128549448,0.8,6766340,1.35,12.52,0,0,否,,,0,0,2.61,1.35,99.7,是,是,是,是,是,20.12,19.82,19.2,是,否,是,否,是,否,否,9,2,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:11,19.00,是,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603950,长源东谷,沪主板,SH,汽车零部件,,62.97,68.87,62.97,67.28,62.61,7.46,789949906,2.0,11745288,1.35,9.42,0,0,否,,,0,0,2.61,1.35,97.7,是,是,是,是,是,66.27,65.26,63.24,是,否,是,否,是,否,否,3,4,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:41,67.26,是,成交额/成交量推算,3,3,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002600,领益智造,深主板,SZ,消费电子,科技,15.8,17.24,15.76,17.01,15.85,7.32,4682256759,3.8,279574068,1.8,9.34,0,0,否,,,0,0,2.56,1.8,98.7,是,是,是,是,是,16.75,16.5,15.99,是,否,是,否,是,否,否,9,1,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:04,16.75,是,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002527,新时达,深主板,SZ,C 制造业,,13.79,15.2,13.71,14.84,13.83,7.3,366609976,2.0,25421687,1.35,10.77,0,0,否,,,0,0,2.55,1.35,97.6,是,是,是,是,是,14.62,14.39,13.95,是,否,是,否,是,否,否,9,2,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:04,14.42,是,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002384,东山精密,深主板,SZ,元件,,256.92,277.6,255.15,275.5,256.92,7.23,14059850290,3.8,52979765,1.8,8.74,0,0,否,,,0,0,2.53,1.8,99.2,是,是,是,是,是,271.37,267.24,258.97,是,否,是,否,是,否,否,2,6,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:01,265.38,是,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002971,和远气体,深主板,SZ,C 制造业,,60.85,66.38,59.19,65.68,61.25,7.23,1418924603,3.8,22444776,1.8,11.74,0,0,否,,,0,0,2.53,1.8,98.9,是,是,是,是,是,64.69,63.71,61.74,是,否,是,否,是,否,否,9,2,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:10,63.22,是,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002685,华东重机,深主板,SZ,工程机械,,6.61,7.32,6.56,7.13,6.65,7.22,549884890,2.0,77846776,1.35,11.43,0,0,否,,,0,0,2.53,1.35,97.4,是,是,是,是,是,7.02,6.92,6.7,是,否,是,否,是,否,否,1,24,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:05,7.06,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603285,键邦股份,沪主板,SH,化学制品,,52.0,54.88,52.0,54.2,50.58,7.16,422600636,2.0,7861603,1.35,5.69,0,0,否,,,0,0,2.51,1.35,98.8,是,是,是,是,是,53.39,52.57,50.95,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:35,53.76,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,001287,中电港,深主板,SZ,其他电子Ⅱ,,27.88,30.14,27.69,29.35,27.4,7.12,2120984473,3.8,71812011,1.8,8.94,0,0,否,,,0,0,2.49,1.8,97.4,是,是,是,是,是,28.91,28.47,27.59,是,否,是,否,是,否,否,1,21,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:53,29.54,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002708,光洋股份,深主板,SZ,汽车零部件,,14.17,15.42,14.16,15.13,14.13,7.08,474455678,2.0,31836400,1.35,8.92,0,0,否,,,0,0,2.48,1.35,98.1,是,是,是,是,是,14.9,14.68,14.22,是,否,是,否,是,否,否,3,4,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:07,14.90,是,成交额/成交量推算,3,3,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603665,康隆达,沪主板,SH,服装家纺,,26.29,28.18,26.0,28.1,26.25,7.05,83478195,0.8,3067200,1.35,8.3,0,0,否,,,0,0,2.47,1.35,99.7,是,是,是,是,是,27.68,27.26,26.41,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:40,27.22,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,001270,铖昌科技,深主板,SZ,军工电子Ⅱ,科技,125.37,137.65,125.29,136.66,127.78,6.95,1130254755,3.8,8518856,1.8,9.67,0,0,否,,,0,0,2.43,1.8,99.3,是,是,是,是,是,134.61,132.56,128.46,是,否,是,否,是,否,否,9,1,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:53,132.68,是,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603308,应流股份,沪主板,SH,通用设备,,66.0,70.37,65.68,68.4,63.97,6.93,2467724954,3.8,35622773,1.8,7.33,0,0,否,,,0,0,2.43,1.8,97.2,是,是,是,是,是,67.37,66.35,64.3,是,否,是,否,是,否,否,2,12,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:36,69.27,否,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否
2026-06-18,000955,欣龙控股,深主板,SZ,C 制造业,,4.56,4.98,4.49,4.95,4.63,6.91,205565893,0.8,42711606,1.35,10.58,0,0,否,,,0,0,2.42,1.35,99.4,是,是,是,是,是,4.88,4.8,4.65,是,否,是,否,是,否,否,9,2,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:52,4.81,是,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600847,万里股份,沪主板,SH,电池,,13.35,14.64,13.35,14.63,13.69,6.87,44763851,0.8,3214600,1.35,9.42,0,0,否,,,0,0,2.4,1.35,99.9,是,是,是,是,是,14.41,14.19,13.75,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:24,13.93,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600172,黄河旋风,沪主板,SH,通用设备,,13.8,14.63,13.78,14.21,13.3,6.84,3040248835,3.8,211753506,1.8,6.39,0,0,否,,,0,0,2.39,1.8,97.1,是,是,是,是,是,14.0,13.78,13.36,是,否,是,否,是,否,否,2,12,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:15,14.36,否,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否
2026-06-18,605287,德才股份,沪主板,SH,装修装饰Ⅱ,,41.72,45.27,41.67,45.0,42.18,6.69,161535229,0.8,3685480,1.35,8.53,0,0,否,,,0,0,2.34,1.35,99.4,是,是,是,是,是,44.33,43.65,42.3,是,否,是,否,是,否,否,1,20,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:44,43.83,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002821,凯莱英,深主板,SZ,医疗服务,,114.8,124.12,113.6,122.56,115.0,6.57,531328553,2.0,4453470,1.35,9.15,0,0,否,,,0,0,2.3,1.35,98.7,是,是,是,是,是,120.72,118.88,115.21,是,否,是,否,是,否,否,1,27,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:08,119.31,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
