stock_code,stock_name,board,market,industry,concepts,first_seen,last_seen,data_source
000697,炼石航空,深主板,SZ,航空装备Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000700,模塑科技,深主板,SZ,汽车零部件,科技,2026-06-15 17:44:03,2026-06-17 10:05:32,eastmoney_push2_snapshot
000701,厦门信达,深主板,SZ,F 批发零售,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000702,正虹科技,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000703,恒逸石化,深主板,SZ,炼化及贸易,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000705,浙江震元,深主板,SZ,医药商业,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000707,双环科技,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000708,中信特钢,深主板,SZ,特钢Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000709,河钢股份,深主板,SZ,普钢,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000710,贝瑞基因,深主板,SZ,M 科研服务,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000712,锦龙股份,深主板,SZ,证券Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000713,国投丰乐,深主板,SZ,种植业,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000715,中兴商业,深主板,SZ,一般零售,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000716,黑芝麻,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000717,中南股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000718,苏宁环球,深主板,SZ,K 房地产,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000719,中原传媒,深主板,SZ,R 文化传播,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000720,新能泰山,深主板,SZ,电网设备,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000721,西安饮食,深主板,SZ,H 住宿餐饮,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000722,湖南发展,深主板,SZ,电力,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000723,美锦能源,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000725,京东方Ａ,深主板,SZ,光学光电子,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000726,鲁  泰Ａ,深主板,SZ,纺织制造,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000727,冠捷科技,深主板,SZ,光学光电子,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000728,国元证券,深主板,SZ,证券Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000729,燕京啤酒,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000731,四川美丰,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000733,振华科技,深主板,SZ,军工电子Ⅱ,科技,2026-06-15 17:44:03,2026-06-17 10:03:46,existing_latest_market_data
000735,罗 牛 山,深主板,SZ,A 农林牧渔,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000736,中交发展,深主板,SZ,房地产开发,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000737,北方铜业,深主板,SZ,工业金属,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000738,航发控制,深主板,SZ,航空装备Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000739,普洛药业,深主板,SZ,化学制药,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000748,长城信息,深主板,SZ,-,,2026-06-17 10:05:32,2026-06-17 10:05:32,eastmoney_push2_snapshot
000750,国海证券,深主板,SZ,证券Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000751,锌业股份,深主板,SZ,工业金属,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000753,漳州发展,深主板,SZ,F 批发零售,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000755,山西高速,深主板,SZ,铁路公路,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000756,新华制药,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000757,浩物股份,深主板,SZ,F 批发零售,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000758,中色股份,深主板,SZ,工业金属,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000759,中百集团,深主板,SZ,F 批发零售,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000761,本钢板材,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000762,西藏矿业,深主板,SZ,能源金属,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000763,锦州石化,深主板,SZ,-,,2026-06-17 10:05:32,2026-06-17 10:05:32,eastmoney_push2_snapshot
000766,通化金马,深主板,SZ,化学制药,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000767,晋控电力,深主板,SZ,电力,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000768,中航西飞,深主板,SZ,航空装备Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000776,广发证券,深主板,SZ,证券Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000777,中核科技,深主板,SZ,通用设备,科技,2026-06-15 17:44:03,2026-06-17 10:05:32,eastmoney_push2_snapshot
000778,新兴铸管,深主板,SZ,普钢,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000779,甘咨询,深主板,SZ,工程咨询服务Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000782,恒申新材,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000783,长江证券,深主板,SZ,证券Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000785,居然智家,深主板,SZ,一般零售,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000786,北新建材,深主板,SZ,装修建材,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000788,北大医药,深主板,SZ,化学制药,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000789,万年青,深主板,SZ,水泥,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000790,华神科技,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000791,甘肃能源,深主板,SZ,电力,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000792,盐湖股份,深主板,SZ,农化制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000795,英洛华,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000796,凯撒旅业,深主板,SZ,L 商务服务,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000797,中国武夷,深主板,SZ,K 房地产,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000798,中水渔业,深主板,SZ,渔业,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000799,酒鬼酒,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000800,一汽解放,深主板,SZ,商用车,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000801,四川九洲,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000802,北京文化,深主板,SZ,R 文化传播,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000803,山高环能,深主板,SZ,电力,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000807,云铝股份,深主板,SZ,工业金属,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000809,和展能源,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000810,创维数字,深主板,SZ,黑色家电,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000811,冰轮环境,深主板,SZ,通用设备,,2026-06-15 17:44:03,2026-06-17 10:05:32,eastmoney_push2_snapshot
000812,陕西金叶,深主板,SZ,包装印刷,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000813,德展健康,深主板,SZ,化学制药,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000815,美利云,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000816,智慧农业,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000817,辽河油田,深主板,SZ,-,,2026-06-17 10:05:32,2026-06-17 10:05:32,eastmoney_push2_snapshot
000818,航锦科技,深主板,SZ,化学原料,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000819,岳阳兴长,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000822,山东海化,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000823,超声电子,深主板,SZ,元件,科技,2026-06-15 17:44:03,2026-06-17 10:05:32,eastmoney_push2_snapshot
000825,太钢不锈,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000828,东莞控股,深主板,SZ,铁路公路,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000829,天音控股,深主板,SZ,专业连锁Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000830,鲁西化工,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000831,中国稀土,深主板,SZ,小金属,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000833,粤桂股份,深主板,SZ,S 综合,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000837,秦川机床,深主板,SZ,通用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000839,国安股份,深主板,SZ,I 信息技术,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000848,承德露露,深主板,SZ,饮料乳品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000850,华茂股份,深主板,SZ,纺织制造,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000852,石化机械,深主板,SZ,专用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000856,冀东装备,深主板,SZ,专用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000858,五 粮 液,深主板,SZ,白酒Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000859,国风新材,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000860,顺鑫农业,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000861,海印股份,深主板,SZ,-,,2026-06-17 10:05:32,2026-06-17 10:05:32,eastmoney_push2_snapshot
000862,银星能源,深主板,SZ,D 水电煤气,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000863,三湘印象,深主板,SZ,K 房地产,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000866,扬子石化,深主板,SZ,-,,2026-06-17 10:05:32,2026-06-17 10:05:32,eastmoney_push2_snapshot
000868,安凯客车,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000869,张  裕Ａ,深主板,SZ,非白酒,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000875,电投绿能,深主板,SZ,电力,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000876,新 希 望,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000877,天山股份,深主板,SZ,水泥,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000878,云南铜业,深主板,SZ,工业金属,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000880,潍柴重机,深主板,SZ,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000881,中广核技,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000882,华联股份,深主板,SZ,L 商务服务,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000883,湖北能源,深主板,SZ,D 水电煤气,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000885,城发环境,深主板,SZ,环境治理,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000886,海南高速,深主板,SZ,G 运输仓储,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000887,中鼎股份,深主板,SZ,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000888,峨眉山Ａ,深主板,SZ,N 公共环保,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000889,中嘉博创,深主板,SZ,I 信息技术,科技,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000890,法尔胜,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000892,欢瑞世纪,深主板,SZ,R 文化传播,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000893,亚钾国际,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000895,双汇发展,深主板,SZ,食品加工,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000897,津滨发展,深主板,SZ,K 房地产,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000898,鞍钢股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000899,赣能股份,深主板,SZ,D 水电煤气,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000900,现代投资,深主板,SZ,铁路公路,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000901,航天科技,深主板,SZ,汽车零部件,科技;商业航天,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000902,新洋丰,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000905,厦门港务,深主板,SZ,航运港口,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000906,浙商中拓,深主板,SZ,物流,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000908,景峰医药,深主板,SZ,化学制药,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000910,大亚圣象,深主板,SZ,家居用品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000912,泸天化,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000913,钱江摩托,深主板,SZ,摩托车及其他,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000915,华特达因,深主板,SZ,化学制药,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000916,华北高速,深主板,SZ,-,,2026-06-17 10:05:32,2026-06-17 10:05:32,eastmoney_push2_snapshot
000917,电广传媒,深主板,SZ,电视广播Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000919,金陵药业,深主板,SZ,化学制药,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000920,沃顿科技,深主板,SZ,塑料,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000921,海信家电,深主板,SZ,白色家电,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000922,佳电股份,深主板,SZ,电机Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000923,河钢资源,深主板,SZ,冶钢原料,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000925,众合科技,深主板,SZ,C 制造业,科技,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000926,福星股份,深主板,SZ,K 房地产,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000927,中国铁物,深主板,SZ,L 商务服务,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000928,中钢国际,深主板,SZ,专业工程,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000929,兰州黄河,深主板,SZ,非白酒,,2026-06-16 08:54:21,2026-06-17 10:05:32,eastmoney_push2_snapshot
000930,中粮科技,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000931,中 关 村,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000932,华菱钢铁,深主板,SZ,普钢,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000933,神火股份,深主板,SZ,工业金属,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000935,四川双马,深主板,SZ,多元金融,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000936,华西股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000937,冀中能源,深主板,SZ,煤炭开采,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000938,紫光股份,深主板,SZ,IT服务Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000948,南天信息,深主板,SZ,软件开发,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000949,新乡化纤,深主板,SZ,化学纤维,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000950,重药控股,深主板,SZ,医药商业,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000951,中国重汽,深主板,SZ,商用车,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000952,广济药业,深主板,SZ,化学制药,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000953,中哲精化,深主板,SZ,化学制药,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000955,欣龙控股,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000956,中原油气,深主板,SZ,-,,2026-06-17 10:05:32,2026-06-17 10:05:32,eastmoney_push2_snapshot
000957,中通客车,深主板,SZ,商用车,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000958,电投产融,深主板,SZ,D 水电煤气,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000959,首钢股份,深主板,SZ,C 制造业,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000960,锡业股份,深主板,SZ,小金属,,2026-06-15 17:44:03,2026-06-17 10:05:32,eastmoney_push2_snapshot
000962,东方钽业,深主板,SZ,小金属,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000963,华东医药,深主板,SZ,F 批发零售,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000965,天保基建,深主板,SZ,K 房地产,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000966,长源电力,深主板,SZ,电力,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000967,盈峰环境,深主板,SZ,环保设备Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000968,蓝焰控股,深主板,SZ,油气开采Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000969,安泰科技,深主板,SZ,金属新材料,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
000970,中科三环,深主板,SZ,金属新材料,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
000973,佛塑科技,深主板,SZ,塑料,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
